x,y
5527,7977.88
5528,7184.29
5529,14825.8
5530,3876.21
5531,6838.49
5532,4452.14
5533,2019.46
5534,5559.84
5535,1701.52
5536,4130.71
5537,5827.77
5538,3345.48
5539,12392.5
5540,6473.94
5541,8122.75
5542,19517.9
5543,5100.64
5544,11140.4
5545,5713.63
5546,3394.77
5547,6464.61
5548,1581.76
5549,3958.45
5550,4194.77
5551,2176.78
5552,8138.24
5553,4473.86
5554,7212.24
5555,14953.4
5556,5554.16
5557,18556.7
5558,7155.89
5559,5321.72
5560,8906.22
5561,2385.92
5562,4821.38
5563,3666.59
5564,1660.81
5565,6121.86
5566,2758.25
5567,5647.25
5568,9049.3
5569,4872.72
5570,20542.9
5571,7598.95
5572,7510.84
5573,13534.6
5574,3708.52
5575,6948.46
5576,4111.78
5577,2117.64
5578,5558.64
5579,1635.15
5580,4514.23
5581,5788.77
5582,3607.07
5583,13573.9
5584,6366.34
5585,8786.84
5586,17826.5
5587,5027.06
5588,11316
5589,5275.87
5590,3466.81
5591,6264.61
5592,1449.55
5593,4216.9
5594,4077.18
5595,2423.85
5596,8621.56
5597,4482.18
5598,7941.76
5599,14417.2
5600,5650.62
5601,19476.1
5602,6663.4
5603,5445.77
5604,8384.22
5605,2216.84
5606,4979.03
5607,3439
5608,1852.01
5609,6301.86
5610,2769.26
5611,6214.75
5612,8980.28
5613,5118.62
5614,22656.3
5615,7249.67
5616,7852.84
5617,12337.2
5618,3565.82
5619,7034.23
5620,3788.19
5621,2240.78
5622,5540.77
5623,1596.82
5624,4918.23
5625,5745.12
5626,3895.28
5627,14788
5628,6269.34
5629,9520.92
5630,16195.6
5631,4969.27
5632,11404.2
5633,4869.29
5634,3556.03
5635,6051.87
5636,1344.13
5637,4487
5638,3960.15
5639,2702.06
5640,9090.83
5641,4503.91
5642,8771.95
5643,13780.9
5644,5768.58
5645,20089.7
5646,6217.54
5647,5578
5648,7876.78
5649,2075.95
5650,5131.37
5651,3222.94
5652,2072.26
5653,6462.19
5654,2802.53
5655,6839.52
5656,8874.96
5657,5390.29
5658,24592.2
5659,6926.36
5660,8210.07
5661,11249.9
5662,3442.47
5663,7096.95
5664,3477.06
5665,2390.4
5666,5505.11
5667,1587.35
5668,5347.78
5669,5692.65
5670,4217.02
5671,15983.4
5672,6183.18
5673,10330
5674,14685.7
5675,4930.8
5676,11393.5
5677,4491.97
5678,3660.86
5679,5827.52
5680,1269.74
5681,4766.33
5682,3849.08
5683,3006.73
5684,9538.93
5685,4541.87
5686,9723.34
5687,13089
5688,5905.06
5689,20334.7
5690,5812.23
5691,5719.13
5692,7386.4
5693,1960.09
5694,5279.5
5695,3015.6
5696,2320.99
5697,6601.09
5698,2862.71
5699,7533.19
5700,8740.2
5701,5692.74
5702,26138.4
5703,6630.27
5704,8573.59
5705,10273.6
5706,3341.69
5707,7133.91
5708,3180.4
5709,2562.15
5710,5454.58
5711,1607.93
5712,5806.18
5713,5636.99
5714,4568.4
5715,17095.2
5716,6108.98
5717,11217.5
5718,13320.2
5719,4912.5
5720,11287.3
5721,4140.32
5722,3781.46
5723,5596.22
5724,1227.79
5725,5051.06
5726,3745.96
5727,3340.21
5728,9948.63
5729,4598.02
5730,10814.8
5731,12376.5
5732,6060.15
5733,20185.5
5734,5443.1
5735,5866.34
5736,6917.32
5737,1872.73
5738,5421.12
5739,2819.86
5740,2596.35
5741,6717.85
5742,2945.52
5743,8307.92
5744,8579.46
5745,6028.14
5746,27098.6
5747,6360.2
5748,8940.42
5749,9401.77
5750,3264.02
5751,7142.89
5752,2898.71
5753,2755.94
5754,5390.58
5755,1660.86
5756,6288.96
5757,5580.48
5758,4957.65
5759,18046.4
5760,6048
5761,12181.8
5762,12106.3
5763,4909.58
5764,11091.4
5765,3809.75
5766,3916.61
5767,5358.23
5768,1219.22
5769,5341.29
5770,3650.9
5771,3703.01
5772,10309
5773,4673.63
5774,12070.7
5775,11670
5776,6234.74
5777,19664.3
5778,5105.96
5779,6017.31
5780,6470.2
5781,1813.38
5782,5553.95
5783,2636.69
5784,2897.19
5785,6811.38
5786,3054.93
5787,9176.55
5788,8403.14
5789,6398.99
5790,27340.9
5791,6115.34
5792,9303.16
5793,8620.35
5794,3209.84
5795,7119.74
5796,2633.11
5797,2968.36
5798,5314.92
5799,1744.87
5800,6802.99
5801,5525.47
5802,5384.57
5803,18761.3
5804,6000.97
5805,13214.1
5806,11035.1
5807,4926.73
5808,10815.8
5809,3498.54
5810,4065.01
5811,5119.56
5812,1244.73
5813,5634.04
5814,3568.1
5815,4094.79
5816,10608.8
5817,4769.88
5818,13515.8
5819,10988.1
5820,6426.44
5821,18835
5822,4796.85
5823,6170.69
5824,6043.01
5825,1786.14
5826,5675.76
5827,2470.29
5828,3222.53
5829,6878.78
5830,3193.2
5831,10149.8
5832,8215.35
5833,6807.58
5834,26843.9
5835,5894.71
5836,9650.61
5837,7921.96
5838,3177.87
5839,7070.6
5840,2383.2
5841,3202.52
5842,5229.15
5843,1863.44
5844,7347.61
5845,5470.9
5846,5857.88
5847,19178.3
5848,5971.3
5849,14294.6
5850,10092
5851,4961.72
5852,10472
5853,3209.71
5854,4221.97
5855,4881.89
5856,1303.03
5857,5926.15
5858,3496.17
5859,4519.81
5860,10839.4
5861,4884.84
5862,15171.8
5863,10339.3
5864,6639.97
5865,17782.5
5866,4512.49
5867,6321.17
5868,5636.16
5869,1790.81
5870,5781.19
5871,2324.42
5872,3568.85
5873,6924.49
5874,3357.15
5875,11244.5
5876,8021.7
5877,7255.83
5878,25705
5879,5694.23
5880,9978.63
5881,7290.21
5882,3169.28
5883,6991.15
5884,2154.81
5885,3453.28
5886,5132.79
5887,2017.11
5888,7918.36
5889,5425.34
5890,6379.28
5891,19265.4
5892,5957.82
5893,15393.6
5894,9262.13
5895,5011
5896,10080.4
5897,2938.42
5898,4392.21
5899,4642.77
5900,1397.43
5901,6217.84
5902,3441.01
5903,4982.51
5904,10990.4
5905,5025.75
5906,17040.4
5907,9735.75
5908,6869.19
5909,16604.3
5910,4254.08
5911,6469.44
5912,5249.26
5913,1823.83
5914,5874.41
5915,2196.6
5916,3942.14
5917,6945.44
5918,3551.59
5919,12465.8
5920,7829.27
5921,7749.92
5922,24094.5
5923,5518.3
5924,10270
5925,6720.39
5926,3182.89
5927,6887.95
5928,1947.29
5929,3722.77
5930,5032.04
5931,2201.36
5932,8517.97
5933,5384.37
5934,6962.76
5935,19027.6
5936,5962.45
5937,16464.2
5938,8530.13
5939,5078.25
5940,9650.23
5941,2689.88
5942,4567.8
5943,4409.04
5944,1525.44
5945,6502.7
5946,3400.5
5947,5484.5
5948,11062.9
5949,5187.96
5950,19109
5951,9173.96
5952,7117.47
5953,15377
5954,4019.66
5955,6608.76
5956,4877.65
5957,1888.31
5958,5949.25
5959,2093.76
5960,4337.26
5961,6948.23
5962,3772.87
5963,13817.9
5964,7638.51
5965,8294.08
5966,22218.1
5967,5364.92
5968,10516.8
5969,6197.33
5970,3222.25
5971,6758.15
5972,1765.93
5973,4005.98
5974,4927.11
5975,2418.81
5976,9139.67
5977,5353.15
5978,7612.94
5979,18504.5
5980,5983.76
5981,17449.6
5982,7878.11
5983,5160.12
5984,9198.04
5985,2466.24
5986,4750.15
5987,4178.86
5988,1688.87
5989,6777.77
5990,3379.55
5991,6033.82
5992,11060.4
5993,5375.13
5994,21321.9
5995,8656.92
5996,7382.75
5997,14165.8
5998,3807.93
5999,6738.26
6000,4521.41
6001,1984.74
6002,6005.94
6003,2015.34
6004,4758.75
6005,6928.35
6006,4024.21
6007,15289.8
6008,7454.95
6009,8889.15
6010,20257
6011,5231.97
6012,10708.8
6013,5716.18
6014,3281.99
6015,6607.21
6016,1612.64
6017,4304.28
6018,4819.94
6019,2668.81
6020,9774.44
6021,5333.56
6022,8344.71
6023,17757.4
6024,6024.06
6025,18279.9
6026,7295.42
6027,5256.92
6028,8735.56
6029,2265.74
6030,4937.34
6031,3953.8
6032,1887.02
6033,7040.02
6034,3378.16
6035,6639.1
6036,10984.1
6037,5588.66
6038,23574.6
6039,8182.93
6040,7660.09
6041,13012.2
6042,3620
6043,6854.74
6044,4180.15
6045,2110.16
6046,6044.46
6047,1965.97
6048,5208.59
6049,6895.84
6050,4306.56
6051,16848.2
6052,7281.35
6053,9540.3
6054,18345.4
6055,5120.98
6056,10834.9
6057,5270.45
6058,3361.69
6059,6438.03
6060,1490.91
6061,4616.71
6062,4710.65
6063,2950.68
6064,10411.8
6065,5327.32
6066,9173.22
6067,16857.6
6068,6083.7
6069,18887.4
6070,6771.25
6071,5365.61
6072,8271.95
6073,2091.08
6074,5127.33
6075,3734.35
6076,2118.71
6077,7285.01
6078,3399.15
6079,7310.34
6080,10842.8
6081,5829.83
6082,25696
6083,7749.55
6084,7949.95
6085,11939.4
6086,3454.18
6087,6955.14
6088,3850.81
6089,2265.79
6090,6064.4
6091,1944.45
6092,5689.39
6093,6845.79
6094,4621.28
6095,18443.1
6096,7119.83
6097,10249.1
6098,16565.6
6099,5029.26
6100,10890.5
6101,4852.61
6102,3464.19
6103,6253.4
6104,1399.25
6105,4942.36
6106,4605.57
6107,3263.86
6108,11036.5
6109,5336.03
6110,10114.6
6111,15875.1
6112,6161.98
6113,19217
6114,6294.43
6115,5486.57
6116,7813.63
6117,1946.95
6118,5317.91
6119,3525.12
6120,2382.31
6121,7506.71
6122,3444.06
6123,8057.28
6124,10651.7
6125,6097.67
6126,27482.7
6127,7353.25
6128,8247.64
6129,10955.7
6130,3314.97
6131,7036.48
6132,3537.19
6133,2449.74
6134,6063.43
6135,1955.88
6136,6201.1
6137,6788.16
6138,4969.3
6139,19990.2
6140,6971.4
6141,11016
6142,14954.9
6143,4960.75
6144,10871.1
6145,4462.46
6146,3587.1
6147,6053.71
6148,1343.64
6149,5276.87
6150,4506
6151,3605.73
6152,11634
6153,5359.36
6154,11190.4
6155,14864.4
6156,6258.38
6157,19234.8
6158,5861.47
6159,5619.03
6160,7363.09
6161,1835.26
6162,5503.47
6163,3328.3
6164,2672.91
6165,7706.7
6166,3511.6
6167,8898.02
6168,10417.1
6169,6397.4
6170,28713
6171,6990.56
6172,8550.38
6173,10060.8
6174,3202.21
6175,7093.16
6176,3239.28
6177,2657.13
6178,6048.22
6179,1996.85
6180,6752.69
6181,6720.66
6182,5352.62
6183,21379.5
6184,6836.67
6185,11838.6
6186,13526.8
6187,4912.12
6188,10774.6
6189,4096.32
6190,3725.53
6191,5847.72
6192,1320.07
6193,5625.51
6194,4409.89
6195,3981.27
6196,12178.8
6197,5401.21
6198,12423
6199,13872.6
6200,6374.82
6201,18942.9
6202,5465.43
6203,5757.45
6204,6927.23
6205,1753.17
6206,5688.05
6207,3141.33
6208,2995.42
6209,7875.8
6210,3606.83
6211,9845.58
6212,10154.4
6213,6727.51
6214,29217.8
6215,6662.06
6216,8853.52
6217,9252.25
6218,3113.05
6219,7128.77
6220,2953.98
6221,2891.92
6222,6013.52
6223,2074.74
6224,7341.82
6225,6650.94
6226,5775.19
6227,22491
6228,6717.68
6229,12710.7
6230,12269.8
6231,4886.16
6232,10609
6233,3749.55
6234,3882.41
6235,5631.73
6236,1334.14
6237,5980.19
6238,4324.17
6239,4387.5
6240,12655
6241,5460.5
6242,13833.8
6243,12924
6244,6511.21
6245,18371
6246,5100.45
6247,5902.68
6248,6505.4
6249,1706.01
6250,5863
6251,2971.78
6252,3342.25
6253,8017.38
6254,3726.85
6255,10922.3
6256,9869.89
6257,7093.06
6258,28932.1
6259,6362.64
6260,9149.09
6261,8518.75
6262,3050.68
6263,7137.84
6264,2686.37
6265,3149.25
6266,5964.33
6267,2184.22
6268,7975.42
6269,6577.16
6270,6244.53
6271,23215.4
6272,6617.98
6273,13614.6
6274,11170.8
6275,4878.72
6276,10377.2
6277,3423.51
6278,4056.32
6279,5411.45
6280,1386
6281,6342.19
6282,4249.46
6283,4829.37
6284,13038
6285,5540.46
6286,15439.8
6287,12037.6
6288,6664.56
6289,17578.7
6290,4764.03
6291,6053.11
6292,6097.39
6293,1692.4
6294,6028.65
6295,2816.88
6296,3716.13
6297,8124.66
6298,3875
6299,12145.7
6300,9575.15
6301,7494.16
6302,27916.1
6303,6091.4
6304,9431.97
6305,7851.88
6306,3015.81
6307,7120.44
6308,2439.17
6309,3427.5
6310,5903.5
6311,2328.53
6312,8654.03
6313,6504.8
6314,6760.76
6315,23481.6
6316,6535.85
6317,14530.1
6318,10204.8
6319,4891.71
6320,10091.8
6321,3118.85
6322,4242.89
6323,5189.14
6324,1473.78
6325,6708.98
6326,4185.85
6327,5310.66
6328,13313.9
6329,5642.21
6330,17250.5
6331,11220
6332,6836.26
6333,16629.6
6334,4454.98
6335,6206.15
6336,5704.41
6337,1715.41
6338,6182.65
6339,2683
6340,4117.21
6341,8198.95
6342,4052.08
6343,13531.6
6344,9277.91
6345,7932.33
6346,26332.2
6347,5847.31
6348,9694.6
6349,7243.42
6350,3008.4
6351,7077.44
6352,2214.04
6353,3726.51
6354,5829.19
6355,2507.86
6356,9377.54
6357,6436.39
6358,7336.05
6359,23272.8
6360,6470.93
6361,15425.3
6362,9355.85
6363,4924.57
6364,9760.58
6365,2836.73
6366,4439.97
6367,4966.87
6368,1598.43
6369,7077.39
6370,4136.56
6371,5836.44
6372,13473.2
6373,5766.85
6374,19254.8
6375,10472.4
6376,7025.44
6377,15591.7
6378,4172.09
6379,6356.36
6380,5326.04
6381,1770.87
6382,6322.68
6383,2571.07
6384,4546.48
6385,8243.37
6386,4258.9
6387,15094.9
6388,8984.36
6389,8409.6
6390,24391.8
6391,5627.75
6392,9928.82
6393,6683.22
6394,3028.58
6395,7007
6396,2015
6397,4043.83
6398,5747.59
6399,2721.52
6400,10145.7
6401,6374.26
6402,7975.4
6403,22631.3
6404,6424.53
6405,16259.4
6406,8603.98
6407,4976.63
6408,9393.78
6409,2578.95
6410,4649.32
6411,4746.54
6412,1761.18
6413,7443.46
6414,4102.04
6415,6413.4
6416,13511.3
6417,5915.6
6418,21408.2
6419,9793.05
6420,7228.34
6421,14525.7
6422,3912.24
6423,6505.17
6424,4959.19
6425,1863.28
6426,6446.05
6427,2484.28
6428,5003.45
6429,8256.59
6430,4495.09
6431,16833.1
6432,8698.91
6433,8929.51
6434,22299.7
6435,5434.07
6436,10126.4
6437,6165.66
6438,3075.87
6439,6914.44
6440,1844.59
6441,4379.16
6442,5659.78
6443,2967.09
6444,10953
6445,6317.74
6446,8693.13
6447,21642.1
6448,6400.11
6449,16982.1
6450,7935.35
6451,5044.28
6452,9005.67
6453,2345.77
6454,4869.06
6455,4529.01
6456,1963.43
6457,7800.84
6458,4088.1
6459,7048.99
6460,13435.9
6461,6088.02
6462,23622.1
6463,9175.71
6464,7447.83
6465,13473.3
6466,3680.03
6467,6645.61
6468,4607.72
6469,1988.93
6470,6549.42
6471,2424.09
6472,5494.63
6473,8243.19
6474,4762.25
6475,18730.5
6476,8423.6
6477,9494.74
6478,20215.2
6479,5266.84
6480,10276.5
6481,5685.95
6482,3146.42
6483,6800.92
6484,1702.18
6485,4734.6
6486,5564.69
6487,3249.39
6488,11785.4
6489,6275.13
6490,9497.2
6491,20421.9
6492,6392.84
6493,17550.3
6494,7332.25
6495,5131.34
6496,8600.02
6497,2142.41
6498,5093.77
6499,4315.86
6500,2200.66
6501,8146.41
6502,4093.68
6503,7754.62
6504,13257.7
6505,6286.15
6506,25756
6507,8615.2
6508,7680.22
6509,12463
6510,3472.29
6511,6778.67
6512,4267.8
6513,2148.66
6514,6635.12
6515,2391.58
6516,6022.23
6517,8203.14
6518,5062.65
6519,20730.3
6520,8163.78
6521,10101.3
6522,18248.7
6523,5121.03
6524,10377.5
6525,5233.98
6526,3245.12
6527,6664.4
6528,1596.18
6529,5104.24
6530,5471.01
6531,3561.87
6532,12632.9
6533,6241.93
6534,10409
6535,19073.5
6536,6409.2
6537,17914.3
6538,6789.61
6539,5231.84
6540,8189.67
6541,1968.65
6542,5325.7
6543,4109.21
6544,2473.86
6545,8472.3
6546,4120.47
6547,8543.19
6548,12990.7
6549,6510
6550,27623.2
6551,8105.75
6552,7921.37
6553,11512.9
6554,3293.61
6555,6897.38
6556,3943.39
6557,2339.52
6558,6699.61
6559,2389.18
6560,6588.85
6561,8142.09
6562,5397.92
6563,22743.5
6564,7922.73
6565,10751.3
6566,16456.3
6567,4999.84
6568,10422.1
6569,4809.29
6570,3366.9
6571,6511.09
6572,1523.42
6573,5491.43
6574,5375.42
6575,3908.52
6576,13466.8
6577,6224.04
6578,11439.1
6579,17692.7
6580,6443.07
6581,18048.1
6582,6292.54
6583,5348.59
6584,7775.22
6585,1830.42
6586,5558.33
6587,3914.02
6588,2778.63
6589,8776.6
6590,4169.52
6591,9434.69
6592,12654.1
6593,6764.54
6594,29011.8
6595,7645.73
6596,8169.35
6597,10633.5
6598,3140.57
6599,7003.05
6600,3630.59
6601,2562.89
6602,6742.45
6603,2420.07
6604,7200.45
6605,8064.76
6606,5768.39
6607,24635.7
6608,7698
6609,11442.3
6610,14855.3
6611,4904.38
6612,10406.5
6613,4410.52
6614,3511.2
6615,6345.06
6616,1487.02
6617,5896.37
6618,5282.56
6619,4289.65
6620,14260.8
6621,6221.73
6622,12608.5
6623,16343.8
6624,6497.46
6625,17936.9
6626,5837.06
6627,5476.22
6628,7364.06
6629,1724.88
6630,5791.9
6631,3726.94
6632,3115.38
6633,9047.36
6634,4243.57
6635,10442.2
6636,12267.7
6637,7044.78
6638,29744.8
6639,7225.29
6640,8421.43
6641,9821.68
6642,3016.86
6643,7090.31
6644,3333.24
6645,2815.38
6646,6764.97
6647,2484.65
6648,7863.5
6649,7974.52
6650,6178.73
6651,26239.7
6652,7493.09
6653,12165.5
6654,13444.3
6655,4830.73
6656,10331.7
6657,4030.99
6658,3677.48
6659,6164.43
6660,1488.7
6661,6315.46
6662,5195.01
6663,4706.27
6664,14981.5
6665,6238.39
6666,13935.1
6667,15072.7
6668,6572.15
6669,17595.1
6670,5417.73
6671,5617.6
6672,6959.32
6673,1658.42
6674,6023.86
6675,3555.76
6676,3482.83
6677,9285.2
6678,4343.86
6679,11593.9
6680,11849
6681,7356.12
6682,29723.4
6683,6842.47
6684,8673.44
6685,9073.72
6686,2923.4
6687,7154.78
6688,3053.06
6689,3092.75
6690,6767.85
6691,2582.08
6692,8583.91
6693,7874.53
6694,6632.67
6695,27385.7
6696,7308.83
6697,12911.4
6698,12207.4
6699,4780.92
6700,10199.6
6701,3672.33
6702,3864.24
6703,5973.31
6704,1529.5
6705,6746.92
6706,5115.05
6707,5157.67
6708,15593.9
6709,6270.37
6710,15433.3
6711,13895.8
6712,6666.8
6713,17046.2
6714,5030.6
6715,5765.51
6716,6563.16
6717,1627.14
6718,6251.53
6719,3398.4
6720,3880.35
6721,9481.79
6722,4471.54
6723,12911.7
6724,11413.5
6725,7698.82
6726,28961.5
6727,6495.59
6728,8920.21
6729,8387.91
6730,2860.38
6731,7199.4
6732,2791.36
6733,3397.67
6734,6750.86
6735,2716.04
6736,9365.32
6737,7770.18
6738,7132.51
6739,27941.5
6740,7144.38
6741,13664.7
6742,11122.3
6743,4755.84
6744,10011.8
6745,3336.83
6746,4067.88
6747,5777.56
6748,1609.52
6749,7193.66
6750,5043.94
6751,5653.21
6752,16063.4
6753,6325.27
6754,17108.4
6755,12827.4
6756,6779.47
6757,16338.9
6758,4670.85
6759,5922.96
6760,6174.3
6761,1635.97
6762,6469.21
6763,3260.76
6764,4305.1
6765,9636.69
6766,4624.64
6767,14422.9
6768,10970.9
6769,8074.91
6770,27577.6
6771,6181.89
6772,9154.11
6773,7756.64
6774,2826.81
6775,7221.26
6776,2550.42
6777,3727.18
6778,6716.73
6779,2885.89
6780,10215.4
6781,7664.48
6782,7688.13
6783,27847.6
6784,7001.19
6785,14402.6
6786,10168
6787,4753.37
6788,9778.69
6789,3022.64
6790,4289.38
6791,5575.31
6792,1728.35
6793,7649.7
6794,4983.16
6795,6193.77
6796,16368.6
6797,6399.31
6798,18950.4
6799,11862.1
6800,6910
6801,15517.1
6802,4339.61
6803,6084.98
6804,5797.89
6805,1681.97
6806,6679.38
6807,3141.4
6808,4764.13
6809,9744.08
6810,4810.36
6811,16145.7
6812,10537.3
6813,8481.34
6814,25765.8
6815,5895.5
6816,9374.77
6817,7169.5
6818,2827.76
6819,7215.89
6820,2336.95
6821,4076.52
6822,6669.66
6823,3088.26
6824,11137
6825,7557.54
6826,8305.69
6827,27133.6
6828,6881.07
6829,15095.6
6830,9324.66
6831,4772.09
6832,9503.77
6833,2733
6834,4525.29
6835,5372.76
6836,1888.11
6837,8112.08
6838,4937.54
6839,6788.25
6840,16494.7
6841,6497.91
6842,20927.4
6843,10995.5
6844,7057.67
6845,14632.2
6846,4033.74
6847,6248.45
6848,5430.12
6849,1767.13
6850,6873.8
6851,3046.98
6852,5253.66
6853,9809.45
6854,5023.48
6855,18098.9
6856,10113.6
6857,8925.3
6858,23722.1
6859,5641.47
6860,9569.68
6861,6626.38
6862,2857.05
6863,7188.39
6864,2148.33
6865,4449.09
6866,6606.87
6867,3327.31
6868,12125.1
6869,7458.06
6870,8990.69
6871,25914.8
6872,6781.66
6873,15716.1
6874,8574.48
6875,4813.41
6876,9197.29
6877,2469.55
6878,4776.58
6879,5168.45
6880,2090.07
6881,8575.78
6882,4907.07
6883,7443.39
6884,16441.3
6885,6617.77
6886,22968.2
6887,10216.4
6888,7223.22
6889,13720.3
6890,3757.37
6891,6411.49
6892,5075.78
6893,1889.5
6894,7053.4
6895,2975.55
6896,5781.47
6897,9828.67
6898,5269.77
6899,20268.9
6900,9708.92
6901,9400.59
6902,21626.1
6903,5412.66
6904,9736.73
6905,6116.59
6906,2917.82
6907,7136.85
6908,1990.81
6909,4845.03
6910,6534.03
6911,3603.05
6912,13175.9
6913,7364.33
6914,9755.59
6915,24347.2
6916,6703.93
6917,16226.2
6918,7899.87
6919,4875.58
6920,8863.42
6921,2236.6
6922,5037.48
6923,4967.69
6924,2329.26
6925,9036.83
6926,4893.26
6927,8174.62
6928,16220.9
6929,6763.48
6930,24959.7
6931,9517.09
6932,7401.24
6933,12815.2
6934,3506.53
6935,6572.17
6936,4732.24
6937,2050.19
6938,7216.29
6939,2931.83
6940,6351.08
6941,9807.74
6942,5548.99
6943,22618.4
6944,9326.54
6945,9909.9
6946,19599.4
6947,5211.33
6948,9870.03
6949,5637.14
6950,3009.64
6951,7061.32
6952,1868.65
6953,5260.3
6954,6454.28
6955,3911.84
6956,14275.2
6957,7280.05
6958,10612.4
6959,22590
6960,6648.79
6961,16595.7
6962,7289.79
6963,4958.63
6964,8511.35
6965,2037.5
6966,5308.57
6967,4770.81
6968,2606.8
6969,9487.2
6970,4899.25
6971,8990.25
6972,15858.4
6973,6934.85
6974,26750.6
6975,8888.28
6976,7592.14
6977,11938.8
6978,3284.33
6979,6727.73
6980,4399.96
6981,2248.24
6982,7356.26
6983,2917.85
6984,6965.87
6985,9750.77
6986,5861.51
6987,25058.2
6988,8967.32
6989,10451.6
6990,17716.6
6991,5037.28
6992,9961.42
6993,5184.69
6994,3131.88
6995,6964.78
6996,1779.88
6997,5697.5
6998,6369.02
6999,4256.21
7000,15398.1
7001,7208.14
7002,11574
7003,20782.8
7004,6616.31
7005,16798.1
7006,6733.86
7007,5058.68
7008,8147.32
7009,1871.11
7010,5587.88
7011,4580.6
7012,2921.01
7013,9919.19
7014,4926.76
7015,9911.23
7016,15383.4
7017,7129.08
7018,28165.6
7019,8319.39
7020,7793.8
7021,11104.1
7022,3092.55
7023,6875.17
7024,4080.8
7025,2482.15
7026,7473.04
7027,2935.41
7028,7632.31
7029,9662.79
7030,6209.45
7031,27441
7032,8633.94
7033,11022.5
7034,16015.9
7035,4890.4
7036,10007.5
7037,4756.42
7038,3278.44
7039,6849.23
7040,1729.02
7041,6156.93
7042,6281.88
7043,4636.57
7044,16508.8
7045,7149
7046,12653.8
7047,19024.7
7048,6606.35
7049,16816.6
7050,6223.72
7051,5177.26
7052,7776.6
7053,1743.24
7054,5873.29
7055,4399.3
7056,3270.31
7057,10322.5
7058,4977.48
7059,10956.7
7060,14827.4
7061,7352.26
7062,29039.4
7063,7805.46
7064,8002.36
7065,10318.5
7066,2931.89
7067,7011.6
7068,3775.56
7069,2749.99
7070,7565.3
7071,2985.97
7072,8361.62
7073,9549.28
7074,6595.64
7075,29565.1
7076,8324.94
7077,11617.1
7078,14501.4
7079,4769.53
7080,10008.4
7081,4349.89
7082,3454.28
7083,6716.05
7084,1718.25
7085,6637.7
7086,6195.41
7087,5052.15
7088,17559.9
7089,7105.94
7090,13864.4
7091,17377.5
7092,6618.7
7093,16652
7094,5752.67
7095,5310.09
7096,7401.46
7097,1655.16
7098,6160.73
7099,4230.09
7100,3651.02
7101,10690.2
7102,5050.52
7103,12153.6
7104,14217.8
7105,7603.25
7106,29261.1
7107,7339.23
7108,8215.12
7109,9583.4
7110,2802.77
7111,7133.05
7112,3485.01
7113,3049.17
7114,7634.82
7115,3069.65
7116,9162.77
7117,9414.19
7118,7025.54
7119,31199
7120,8043.78
7121,12224.6
7122,13165.6
7123,4674.86
7124,9961.43
7125,3962.68
7126,3654.43
7127,6566.89
7128,1747.18
7129,7140.28
7130,6109.53
7131,5510.17
7132,18494.7
7133,7082.39
7134,15212.4
7135,15875.2
7136,6649.71
7137,16315.7
7138,5313.48
7139,5459.58
7140,7028.18
7141,1606.99
7142,6449.7
7143,4073.98
7144,4066.3
7145,11011.2
7146,5151.11
7147,13526.4
7148,13586.7
7149,7879.17
7150,28809.6
7151,6912.19
7152,8431.58
7153,8894.73
7154,2710.5
7155,7237
7156,3213.53
7157,3376.14
7158,7680.15
7159,3187.59
7160,10043.2
7161,9264.97
7162,7498.4
7163,32144.8
7164,7785.72
7165,12840
7166,11986.3
7167,4609.48
7168,9863.82
7169,3599.27
7170,3876.52
7171,6406.9
7172,1816.11
7173,7664.93
7174,6031.14
7175,6010.29
7176,19257.5
7177,7074.97
7178,16706.6
7179,14521.3
7180,6705.51
7181,15826.2
7182,4908.25
7183,5618.69
7184,6657.5
7185,1599
7186,6736.82
7187,3932.08
7188,4514.88
7189,11277.6
7190,5277.09
7191,15108.2
7192,12948.7
7193,8186.72
7194,27748.4
7195,6526.81
7196,8642.35
7197,8253.91
7198,2650.72
7199,7322.93
7200,2963.51
7201,3732.96
7202,7700.06
7203,3340.59
7204,11013.1
7205,9105.05
7206,8023.76
7207,32275.1
7208,7557.11
7209,13442
7210,10947.8
7211,4567.85
7212,9723.01
7213,3256.6
7214,4121.76
7215,6237.74
7216,1926.9
7217,8212.3
7218,5958.26
7219,6559.22
7220,19796.1
7221,7091.08
7222,18332
7223,13315.8
7224,6778.78
7225,15218.3
7226,4529.27
7227,5790.82
7228,6293.52
7229,1632.11
7230,7019.61
7231,3808.04
7232,4996.65
7233,11483.3
7234,5434.32
7235,16925
7236,12323.9
7237,8519.77
7238,26222.7
7239,6173.64
7240,8847.87
7241,7655.17
7242,2626.81
7243,7387.36
7244,2735.68
7245,4115.08
7246,7697.36
7247,3531.76
7248,12080.7
7249,8943.77
7250,8602.12
7251,31593.2
7252,7351.51
7253,14016.1
7254,10027.6
7255,4552.96
7256,9539.26
7257,2938.19
7258,4385.41
7259,6060.59
7260,2081.15
7261,8776.52
7262,5897.46
7263,7161.38
7264,20078.8
7265,7126
7266,20064.3
7267,12245.9
7268,6871.96
7269,14526.4
7270,4178.23
7271,5969.5
7272,5934.4
7273,1709.29
7274,7292.68
7275,3706.48
7276,5514.41
7277,11626
7278,5618.94
7279,19001.1
7280,11723.9
7281,8881.49
7282,24404.8
7283,5853.36
7284,9039.78
7285,7092.48
7286,2640.02
7287,7428.16
7288,2535.88
7289,4522.12
7290,7674.51
7291,3757.76
